date,FU386000105.Q,FU385090005.Q,FU385050005.Q,FU155111003.Q,FU385012005.Q,FU385013005.Q,FU145020005.Q,FU385420005.Q,FU385000005.Q,FU384090005.Q,FU313011005.Q,FU383091005.Q,FU383020005.Q,FU383030005.Q,FU383034005.Q,FU382051005.Q,FU384022005.Q,FU383069105.Q,FU383061105.Q,FU383061705.Q,FU383062005.Q,FU383063005.Q,FU384023005.Q,FU383069005.Q,FU383065005.Q,FU383066005.Q,FU383064105.Q,FU383064205.Q,FU383070005.Q,FU153040005.Q,FU153050005.Q,FU383078005.Q,FU152090205.Q,FU103092005.Q,FU383090005.Q,FU384190005.Q,FU313111303.Q,FU713014003.Q,FU313112003.Q,FU384122005.Q,FU103169100.Q,FU313161105.Q,FU313161705.Q,FU383162005.Q,FU103163003.Q,FU384123005.Q,FU383168005.Q,FU383169005.Q,FU383165005.Q,FU153166000.Q,FU103164103.Q,FU383170005.Q,FU313140003.Q,FU143178005.Q,FU112090205.Q,FU143192005.Q,FU383190005.Q,FU387005005.Q
2004:Q1,683652.00,842411.00,851104.00,248683.00,175886.00,414320.00,12218.00,-3.00,-8693.00,691487.00,-640.00,5917.00,-5513.00,171018.00,2968.00,-707.00,47755.00,4172.00,22901.00,-6952.00,18456.00,9178.00,50353.00,39375.00,11003.00,-25.00,-65950.00,74714.00,119525.00,-127.00,137786.00,33086.00,9205.00,62031.00,50067.00,700179.00,0.00,0.00,196.00,202535.00,9142.00,121804.00,266.00,46004.00,25319.00,259143.00,-23536.00,30567.00,258572.00,-6460.00,-3961.00,64226.00,-12.00,11614.00,11186.00,20378.00,134875.00,-158760.00
2004:Q2,717662.00,695153.00,893748.00,250877.00,185768.00,438048.00,19059.00,-3.00,-198595.00,544464.00,-1198.00,8611.00,13835.00,101402.00,-25303.00,3664.00,21606.00,1999.00,-9266.00,-27315.00,53200.00,2989.00,34407.00,22954.00,12031.00,-578.00,8989.00,-19742.00,66461.00,10961.00,137937.00,-23597.00,25726.00,64969.00,115737.00,743059.00,0.00,0.00,289.00,101763.00,7050.00,49650.00,-911.00,74763.00,-28789.00,400437.00,11480.00,23502.00,347388.00,18067.00,-21778.00,27130.00,472.00,3515.00,26064.00,16432.00,188736.00,22508.00
2004:Q3,751533.00,741292.00,919373.00,253824.00,192400.00,457583.00,15571.00,-5.00,-178081.00,473357.00,-490.00,-1953.00,-14058.00,121968.00,-55272.00,1386.00,58627.00,6151.00,-43409.00,82519.00,29789.00,-16423.00,-2314.00,-12499.00,9769.00,416.00,-73993.00,13935.00,29875.00,9329.00,174005.00,13878.00,19740.00,51564.00,127130.00,651438.00,0.00,0.00,174.00,141463.00,6448.00,98458.00,-38.00,37029.00,-434.00,341857.00,-10639.00,-4813.00,306974.00,50335.00,-40645.00,46918.00,54.00,10320.00,18939.00,18146.00,114212.00,10241.00
2004:Q4,780870.00,910352.00,929991.00,257770.00,198057.00,457156.00,17012.00,-5.00,-19639.00,898042.00,-788.00,11908.00,22939.00,91702.00,49028.00,2816.00,162751.00,15747.00,61865.00,105889.00,35489.00,-56239.00,81218.00,64086.00,13091.00,4041.00,-106919.00,59969.00,-41386.00,10293.00,145982.00,12762.00,15787.00,93829.00,286152.00,917681.00,0.00,0.00,30.00,168075.00,-7339.00,133541.00,78.00,49654.00,-7859.00,519176.00,39577.00,85159.00,339196.00,55244.00,-27062.00,44920.00,572.00,-10321.00,18433.00,40816.00,163043.00,-129482.00
2005:Q1,729223.00,660055.00,945168.00,259160.00,203467.00,457683.00,24876.00,-18.00,-285113.00,566776.00,-5399.00,13234.00,6937.00,135002.00,-35844.00,292.00,42781.00,-2638.00,9251.00,-3748.00,19077.00,20839.00,-12591.00,-19663.00,7582.00,-510.00,-86276.00,52855.00,134579.00,2639.00,140922.00,45637.00,-3439.00,56503.00,78944.00,851889.00,0.00,0.00,199.00,223479.00,14220.00,153297.00,-185.00,59236.00,-3089.00,300694.00,14721.00,23612.00,277506.00,-15145.00,-47326.00,76186.00,1.00,13862.00,-4046.00,26756.00,262084.00,69168.00
2005:Q2,777960.00,829683.00,967696.00,266179.00,212036.00,481842.00,7657.00,-18.00,-138013.00,631914.00,725.00,-6658.00,22768.00,112526.00,6182.00,2388.00,94702.00,1290.00,-5486.00,75747.00,41701.00,-18550.00,16848.00,9964.00,6707.00,177.00,-80319.00,38883.00,112794.00,48.00,146445.00,-26453.00,-10099.00,33545.00,167589.00,769927.00,0.00,0.00,270.00,1200.00,-1322.00,-33702.00,-346.00,64150.00,-27580.00,492185.00,57415.00,29485.00,377870.00,27415.00,-63598.00,84314.00,418.00,541.00,-9903.00,-7170.00,271670.00,-51723.00
2005:Q3,823124.00,755514.00,995383.00,267303.00,222660.00,500956.00,4485.00,-21.00,-239870.00,611736.00,-4803.00,-4042.00,-36369.00,202807.00,42428.00,7459.00,26943.00,16160.00,14533.00,3133.00,17928.00,-24811.00,9401.00,-6707.00,11548.00,4560.00,-97517.00,52281.00,101411.00,8036.00,122526.00,7837.00,-23094.00,-9876.00,206308.00,851605.00,0.00,0.00,229.00,137552.00,5814.00,86898.00,-94.00,43465.00,1469.00,454942.00,13507.00,5721.00,389718.00,45996.00,-100362.00,97052.00,70.00,1042.00,-21891.00,39194.00,243778.00,67611.00
2005:Q4,877280.00,892733.00,1002247.00,259603.00,224295.00,495808.00,22562.00,-21.00,-109514.00,758187.00,-4940.00,9415.00,58256.00,107145.00,100334.00,4442.00,123993.00,16632.00,-16444.00,74539.00,30263.00,19003.00,5219.00,-1855.00,7181.00,-107.00,-95687.00,53765.00,22057.00,1086.00,143594.00,13253.00,-16194.00,-55484.00,287933.00,867701.00,0.00,0.00,81.00,158931.00,-26422.00,140800.00,199.00,56271.00,-11917.00,492708.00,45431.00,26779.00,378328.00,42170.00,-88938.00,69722.00,647.00,-8543.00,-15769.00,39993.00,218869.00,-15454.00
2006:Q1,851360.00,835309.00,1018948.00,269391.00,224867.00,506085.00,18606.00,0.00,-183639.00,653605.00,-574.00,-17543.00,-30444.00,203857.00,7238.00,-5360.00,71972.00,-5036.00,116547.00,-19264.00,-10269.00,-10006.00,25010.00,27526.00,-3397.00,881.00,-207156.00,104476.00,63490.00,21374.00,121410.00,48410.00,3978.00,56351.00,187115.00,837244.00,0.00,0.00,144.00,180598.00,6424.00,142234.00,-253.00,15390.00,16803.00,456813.00,42818.00,42557.00,399914.00,-28476.00,-118944.00,28433.00,76.00,14169.00,4221.00,34391.00,237343.00,16051.00
2006:Q2,863526.00,848340.00,1035896.00,267916.00,215939.00,532721.00,19321.00,0.00,-187557.00,580754.00,482.00,15836.00,-20050.00,72995.00,54303.00,3439.00,61378.00,17236.00,-18717.00,-47901.00,54678.00,56082.00,37572.00,41155.00,-1393.00,-2190.00,-131297.00,-1664.00,83362.00,1617.00,148427.00,-35619.00,-480.00,35569.00,254884.00,768311.00,0.00,0.00,189.00,27595.00,15177.00,-70283.00,57.00,63085.00,19559.00,511086.00,40845.00,53762.00,385753.00,30726.00,-123719.00,72037.00,555.00,-740.00,-310.00,55369.00,226249.00,15187.00
2006:Q3,859526.00,686557.00,1041654.00,270475.00,203193.00,548713.00,19273.00,0.00,-355097.00,455876.00,-1112.00,-10265.00,-24321.00,157544.00,51724.00,4081.00,-57685.00,7827.00,-41660.00,45702.00,-6995.00,-62559.00,11127.00,8500.00,-1076.00,3703.00,-90149.00,8934.00,-6850.00,12398.00,135533.00,-2142.00,-54.00,74798.00,192315.00,810972.00,0.00,0.00,250.00,90652.00,-1092.00,58552.00,-254.00,26607.00,6839.00,449473.00,46130.00,7475.00,334039.00,61829.00,-111064.00,31986.00,137.00,1572.00,778.00,49075.00,298113.00,172969.00
2006:Q4,932211.00,807985.00,1024545.00,272385.00,196837.00,545473.00,9772.00,77.00,-216560.00,614023.00,-1518.00,3836.00,-5118.00,135569.00,193188.00,4703.00,-80644.00,9521.00,-99904.00,9021.00,16855.00,-16137.00,-597.00,937.00,-1203.00,-331.00,-57574.00,70701.00,-117545.00,14894.00,119126.00,-5056.00,-8937.00,52454.00,296541.00,830582.00,0.00,0.00,-1.00,203916.00,1938.00,88971.00,124.00,81490.00,31393.00,474936.00,51789.00,105913.00,261206.00,56028.00,-143176.00,45026.00,734.00,-6793.00,-3366.00,52297.00,207009.00,124226.00
2007:Q1,844561.00,807715.00,1009004.00,274800.00,186758.00,542406.00,5040.00,0.00,-201289.00,729185.00,-58.00,-442.00,-5233.00,186984.00,-3117.00,1409.00,21622.00,-9636.00,19371.00,72508.00,20404.00,-81025.00,51024.00,44118.00,815.00,6091.00,-167120.00,111976.00,98027.00,1712.00,112617.00,34965.00,-10976.00,81337.00,214457.00,930474.00,0.00,0.00,102.00,250554.00,13651.00,137230.00,-329.00,73262.00,26740.00,343367.00,15787.00,44896.00,299133.00,-16449.00,-114716.00,43138.00,361.00,-11246.00,-12807.00,51621.00,380100.00,36846.00
2007:Q2,887616.00,699377.00,1042466.00,277514.00,180705.00,572976.00,11766.00,-494.00,-343090.00,469478.00,-144.00,16913.00,-11283.00,49520.00,78220.00,-3938.00,3414.00,10965.00,-2921.00,34640.00,44879.00,-84149.00,65936.00,66581.00,-1684.00,1039.00,-256864.00,56326.00,103833.00,6660.00,133936.00,-39982.00,-11611.00,52834.00,225707.00,812568.00,0.00,0.00,-331.00,35327.00,28178.00,-120817.00,-24.00,82394.00,45596.00,511472.00,28873.00,136334.00,309339.00,36926.00,-165020.00,66630.00,567.00,-9170.00,-10197.00,55210.00,328080.00,188239.00
2007:Q3,841324.00,1124278.00,1063459.00,278743.00,181182.00,591373.00,12162.00,0.00,60819.00,967470.00,-46.00,6055.00,-20373.00,116208.00,151199.00,309.00,387987.00,-50568.00,30360.00,187052.00,-7480.00,228623.00,7361.00,130.00,-989.00,8220.00,-157354.00,26022.00,53838.00,-3222.00,115000.00,-6913.00,-10914.00,72468.00,229845.00,906652.00,0.00,0.00,-351.00,142193.00,-22931.00,122160.00,-203.00,29200.00,13967.00,541550.00,102761.00,56939.00,305771.00,76079.00,-179821.00,30546.00,-16.00,-10287.00,-10760.00,70480.00,323117.00,-282954.00
2007:Q4,919384.00,1051049.00,1028068.00,278711.00,154642.00,589232.00,5484.00,0.00,22981.00,868486.00,-126.00,-3836.00,45922.00,123423.00,159696.00,897.00,159758.00,-16517.00,-15754.00,63416.00,-6836.00,135449.00,111478.00,111768.00,-1162.00,872.00,-317730.00,67470.00,-29420.00,4821.00,133988.00,-20438.00,-13177.00,100401.00,345359.00,845504.00,0.00,0.00,-101.00,229523.00,-7602.00,132189.00,186.00,71011.00,33739.00,445409.00,80578.00,100342.00,210429.00,54060.00,-246783.00,51490.00,653.00,-15108.00,-16498.00,34594.00,362325.00,-131666.00
2008:Q1,796815.00,732500.00,990732.00,272887.00,142102.00,580777.00,-5034.00,0.00,-258232.00,360123.00,95.00,1130.00,-17371.00,133294.00,189047.00,-1742.00,-27194.00,-32598.00,50090.00,-6061.00,-20334.00,-18291.00,132285.00,128563.00,-2096.00,5818.00,-75414.00,35372.00,31527.00,5704.00,113525.00,26494.00,-86201.00,91696.00,-192123.00,618355.00,0.00,0.00,-227.00,260422.00,16143.00,184819.00,319.00,35816.00,23325.00,294369.00,73064.00,67269.00,161450.00,-7414.00,-93022.00,5122.00,-87.00,20850.00,-88286.00,57128.00,162086.00,64315.00
2008:Q2,807201.00,823256.00,1002066.00,269934.00,136053.00,602060.00,-5980.00,0.00,-178811.00,-18190.00,1123.00,-23757.00,-1691.00,-40666.00,-55606.00,-2325.00,150967.00,-32597.00,56877.00,38477.00,34127.00,54083.00,-11882.00,-19975.00,6229.00,1864.00,-34555.00,82347.00,17057.00,9046.00,113956.00,-54924.00,-78237.00,91104.00,-180146.00,160621.00,0.00,0.00,-117.00,69110.00,-129.00,-41911.00,63.00,43308.00,67779.00,70389.00,4953.00,-33782.00,80859.00,18359.00,-45869.00,-5911.00,488.00,-15396.00,-77227.00,49612.00,115542.00,-16055.00
2008:Q3,811972.00,806585.00,995402.00,260936.00,129395.00,609765.00,-4695.00,1.00,-188817.00,660364.00,-72.00,-13239.00,294818.00,126421.00,60291.00,-7975.00,292680.00,-50624.00,-5447.00,199100.00,1633.00,148018.00,11015.00,5829.00,-6119.00,11305.00,-32152.00,-40932.00,-70621.00,16707.00,152273.00,-7983.00,-76383.00,64769.00,-109254.00,849181.00,0.00,0.00,-297.00,576008.00,6711.00,545744.00,-423.00,4469.00,19507.00,257727.00,78307.00,138139.00,17987.00,23294.00,-78585.00,-48808.00,-116.00,17798.00,-77811.00,34837.00,168428.00,5387.00
2008:Q4,865689.00,722512.00,919122.00,240396.00,115628.00,579385.00,-16287.00,0.00,-196610.00,286481.00,3070.00,-7510.00,167360.00,-74756.00,222405.00,-1233.00,285227.00,-20062.00,-13217.00,101668.00,55595.00,161243.00,-270135.00,-275743.00,1204.00,4404.00,181634.00,-119800.00,-160371.00,22583.00,112615.00,-20573.00,-65257.00,15070.00,-3848.00,483091.00,0.00,0.00,-191.00,632441.00,-15061.00,613643.00,248.00,27301.00,6310.00,-233820.00,32049.00,-245050.00,-20884.00,65.00,-98084.00,-86466.00,693.00,-13443.00,-74358.00,47810.00,308509.00,143177.00
2009:Q1,662011.00,803500.00,835144.00,240025.00,101348.00,530177.00,-36405.00,0.00,-31644.00,248734.00,873.00,-3345.00,-99070.00,82180.00,-21006.00,-3692.00,185202.00,-14088.00,257386.00,-219213.00,33811.00,127306.00,-53777.00,-61019.00,-2788.00,10030.00,159324.00,7081.00,-4421.00,15504.00,104063.00,28950.00,-29237.00,74132.00,-194028.00,280378.00,0.00,0.00,-1.00,555126.00,-24556.00,444148.00,-798.00,31624.00,104708.00,-241067.00,-90754.00,-116095.00,31336.00,-65554.00,-34708.00,-78083.00,-58.00,-298.00,-35053.00,4727.00,109792.00,-141489.00
2009:Q2,656695.00,455725.00,818483.00,238303.00,96513.00,530648.00,-46980.00,0.00,-362757.00,102298.00,3567.00,577.00,144942.00,-74091.00,-83685.00,457.00,-193852.00,13173.00,-14937.00,-240271.00,33812.00,14371.00,45684.00,33957.00,7589.00,4138.00,7282.00,131221.00,15881.00,-388.00,135880.00,-19741.00,-28603.00,66693.00,-49525.00,465055.00,0.00,0.00,-1.00,435699.00,-20741.00,343001.00,-274.00,45889.00,67824.00,-124688.00,-68558.00,-12206.00,-8758.00,-35166.00,34084.00,-7552.00,515.00,-7139.00,-23119.00,16642.00,140613.00,200970.00
2009:Q3,626447.00,563042.00,830838.00,248043.00,100919.00,533360.00,-51483.00,0.00,-267795.00,269877.00,48828.00,447.00,-32841.00,100411.00,-162787.00,2466.00,101112.00,839.00,171639.00,55.00,12708.00,-84129.00,88780.00,49345.00,11868.00,27567.00,-40931.00,115468.00,-36629.00,-861.00,121476.00,9326.00,-28090.00,75781.00,-92080.00,537673.00,47598.00,3000.00,-250.00,430083.00,-13279.00,393686.00,928.00,26534.00,22214.00,-124355.00,-87109.00,-9762.00,-37330.00,9846.00,16726.00,3962.00,35.00,5530.00,-25936.00,45337.00,135942.00,63404.00
2009:Q4,747136.00,880768.00,843956.00,244448.00,100485.00,511724.00,-12701.00,0.00,36812.00,445590.00,-1345.00,1977.00,18241.00,177955.00,-62449.00,-1673.00,-18501.00,-22553.00,85547.00,-74757.00,51611.00,-58349.00,48430.00,2947.00,-141.00,45624.00,-137911.00,115326.00,-56356.00,8873.00,138636.00,11558.00,-21670.00,53108.00,171392.00,408778.00,0.00,0.00,-100.00,397281.00,-14491.00,324844.00,293.00,66117.00,20518.00,-86679.00,-61288.00,11459.00,-33129.00,-3721.00,-67264.00,40024.00,606.00,-7608.00,-24053.00,38068.00,118503.00,-133632.00
2010:Q1,619416.00,693452.00,842956.00,244094.00,95752.00,500096.00,3015.00,0.00,-149505.00,440814.00,681.00,2331.00,-8663.00,90585.00,-197611.00,-149.00,103790.00,21368.00,142117.00,27878.00,36230.00,-123803.00,16235.00,1823.00,-613.00,15025.00,-109462.00,111458.00,101483.00,-839.00,152710.00,41632.00,45505.00,101010.00,-9881.00,590318.00,0.00,0.00,0.00,567122.00,15207.00,460998.00,86.00,34938.00,55893.00,-260256.00,-42889.00,-39334.00,-112589.00,-65444.00,-41679.00,59867.00,-95.00,13581.00,45532.00,32297.00,173949.00,-74036.00
2010:Q2,714824.00,694583.00,897154.00,249842.00,102274.00,532510.00,12529.00,0.00,-202572.00,348967.00,124.00,3415.00,87161.00,-34527.00,-105727.00,-1542.00,6511.00,1195.00,220128.00,-105386.00,-223.00,-109203.00,17076.00,2570.00,-404.00,14910.00,297.00,36325.00,77385.00,115.00,154001.00,-36889.00,41424.00,69477.00,34341.00,551539.00,0.00,0.00,-1.00,364809.00,8362.00,348464.00,269.00,1530.00,6184.00,-111540.00,-18880.00,-11653.00,-66321.00,-14686.00,-47738.00,55793.00,177.00,-5772.00,39953.00,27223.00,228635.00,20241.00
2010:Q3,733377.00,659644.00,930019.00,252283.00,93367.00,553983.00,30386.00,0.00,-270375.00,464974.00,1030.00,-332.00,37150.00,106062.00,-17511.00,3713.00,-172142.00,5963.00,27196.00,13654.00,-10255.00,-208700.00,66224.00,14367.00,-1660.00,53517.00,-7260.00,44124.00,17952.00,10924.00,166047.00,31.00,38987.00,86491.00,83485.00,735349.00,0.00,0.00,-275.00,506902.00,15960.00,406665.00,121.00,2674.00,81482.00,-40505.00,-4302.00,11976.00,-73536.00,25357.00,-84600.00,32932.00,165.00,3002.00,39787.00,72676.00,205265.00,73732.00
2010:Q4,814165.00,845372.00,920738.00,258784.00,95585.00,550765.00,15600.00,5.00,-75366.00,612987.00,-256.00,8231.00,154717.00,59553.00,-2864.00,1286.00,-34438.00,-4833.00,-58067.00,43884.00,33275.00,-48697.00,44520.00,7774.00,2801.00,33945.00,-67404.00,34901.00,-50554.00,-1709.00,161529.00,23303.00,41337.00,46364.00,194472.00,688354.00,0.00,0.00,0.00,513217.00,-15011.00,429124.00,190.00,64326.00,34588.00,31515.00,12388.00,31780.00,-39292.00,26639.00,-76659.00,52273.00,615.00,-4386.00,41103.00,25171.00,105504.00,-31207.00
2011:Q1,698546.00,522909.00,895624.00,261949.00,94522.00,532585.00,6568.00,-1.00,-372715.00,218695.00,4065.00,9683.00,-191807.00,97266.00,-45565.00,-1898.00,-99011.00,-897.00,-169243.00,159672.00,3778.00,-92321.00,55129.00,7706.00,-874.00,48297.00,-26597.00,76584.00,80508.00,11772.00,121670.00,44607.00,54531.00,106242.00,-78483.00,591411.00,0.00,0.00,0.00,289590.00,27532.00,245788.00,298.00,-16433.00,32405.00,-44664.00,-8455.00,35629.00,-53831.00,-18007.00,-73450.00,19427.00,70.00,17991.00,57862.00,31657.00,292928.00,175637.00
2011:Q2,777382.00,889632.00,934298.00,261259.00,96411.00,560869.00,15760.00,0.00,-44666.00,453239.00,6200.00,-10650.00,85227.00,167374.00,-22620.00,-1792.00,-152691.00,-6265.00,-132953.00,-41855.00,-15646.00,44028.00,61103.00,44575.00,274.00,16254.00,-67857.00,53497.00,94529.00,14113.00,121403.00,-34392.00,56067.00,129633.00,-45905.00,497906.00,0.00,0.00,0.00,16099.00,-3550.00,6014.00,39.00,-31581.00,45177.00,-32910.00,-27646.00,30762.00,-61108.00,25082.00,-119111.00,46585.00,432.00,-9967.00,56437.00,50265.00,490075.00,-112250.00
2011:Q3,792619.00,1007264.00,950018.00,263960.00,98162.00,591625.00,-3728.00,0.00,57246.00,683295.00,3996.00,-4384.00,57902.00,12677.00,-1689.00,-873.00,146340.00,-9051.00,46688.00,-21750.00,-10387.00,140840.00,52789.00,10309.00,276.00,42204.00,-47587.00,-6344.00,27948.00,28958.00,131633.00,10430.00,58881.00,87050.00,125569.00,626048.00,0.00,0.00,0.00,546921.00,17775.00,495759.00,484.00,-15053.00,47956.00,-16636.00,32585.00,-52525.00,-46286.00,49590.00,-155741.00,25037.00,289.00,9082.00,57771.00,62375.00,96950.00,-214646.00
2011:Q4,897628.00,712508.00,981116.00,270066.00,98933.00,588953.00,23162.00,3.00,-268608.00,565243.00,1966.00,-10359.00,163627.00,127430.00,17852.00,455.00,-71657.00,2302.00,23297.00,-146734.00,-16837.00,66315.00,-39252.00,-59758.00,-1737.00,22243.00,-74724.00,12261.00,-48204.00,16949.00,122544.00,7409.00,62051.00,80984.00,195913.00,833851.00,0.00,0.00,0.00,433773.00,-8378.00,390020.00,286.00,15068.00,36777.00,109867.00,74242.00,10387.00,-29161.00,54399.00,-106282.00,37342.00,472.00,-7726.00,62323.00,48403.00,255679.00,185120.00
2012:Q1,827379.00,508615.00,987458.00,279277.00,105775.00,585995.00,16360.00,52.00,-478843.00,338232.00,1160.00,-3829.00,-54486.00,158993.00,-12482.00,1211.00,-186321.00,-11786.00,23809.00,-100683.00,-24617.00,-73044.00,42749.00,14733.00,-4543.00,32559.00,-87136.00,123118.00,70222.00,-13331.00,156297.00,46238.00,32040.00,99838.00,-36048.00,817076.00,0.00,0.00,0.00,478591.00,11276.00,382690.00,-835.00,-881.00,86341.00,3935.00,52689.00,5307.00,-43338.00,-10723.00,-59163.00,29838.00,106.00,12277.00,24840.00,46782.00,279870.00,318764.00
2012:Q2,910496.00,1022203.00,1021580.00,279944.00,107127.00,612196.00,22313.00,0.00,623.00,717932.00,3250.00,-9144.00,67887.00,66375.00,-40684.00,1051.00,207561.00,-3127.00,156051.00,20093.00,-3286.00,37830.00,41147.00,18082.00,-3939.00,27004.00,-15574.00,54695.00,48497.00,-18554.00,97542.00,-33897.00,22262.00,76740.00,148779.00,717309.00,0.00,0.00,0.00,271011.00,4497.00,204465.00,35.00,11635.00,50379.00,95767.00,103512.00,-26550.00,-32549.00,51354.00,-107080.00,45255.00,360.00,147.00,21055.00,55462.00,335332.00,-111708.00
2012:Q3,893180.00,726830.00,1033192.00,282928.00,112344.00,619403.00,18517.00,0.00,-306362.00,462972.00,774.00,5648.00,16929.00,68495.00,30867.00,-550.00,-71665.00,1189.00,-35229.00,40088.00,-46934.00,-30779.00,45373.00,6465.00,-1870.00,40778.00,10593.00,74808.00,22658.00,-741.00,123521.00,2044.00,19793.00,94240.00,20187.00,769335.00,0.00,0.00,0.00,339283.00,3922.00,249578.00,-74.00,-11582.00,97439.00,81794.00,21305.00,16119.00,-15477.00,59847.00,-87324.00,38435.00,-55.00,2793.00,20995.00,38756.00,334657.00,166350.00
2012:Q4,1063826.00,805320.00,1016114.00,287364.00,117788.00,606359.00,4603.00,0.00,-210794.00,656036.00,-928.00,-2.00,158630.00,183774.00,88779.00,-294.00,-61765.00,-2748.00,122384.00,-81640.00,-54651.00,-45110.00,16681.00,2655.00,-5049.00,19075.00,-100229.00,48884.00,-76260.00,3120.00,125422.00,17129.00,15850.00,48061.00,189185.00,866830.00,0.00,0.00,0.00,423905.00,-5674.00,344234.00,485.00,-6479.00,91339.00,215404.00,99391.00,47336.00,5068.00,63609.00,-91338.00,20671.00,-124.00,-5295.00,16353.00,41705.00,245549.00,258506.00
2013:Q1,898893.00,1038078.00,1017510.00,292011.00,113226.00,596366.00,15907.00,0.00,20567.00,768179.00,834.00,22124.00,25085.00,61126.00,-52961.00,685.00,-119739.00,-5943.00,59460.00,-51799.00,-4367.00,-117090.00,27918.00,-9286.00,2324.00,34880.00,93095.00,170616.00,146730.00,-1786.00,113766.00,42685.00,44860.00,70796.00,122347.00,747612.00,0.00,0.00,0.00,440687.00,9757.00,348077.00,-253.00,5585.00,77521.00,-26909.00,-5563.00,4203.00,-26420.00,871.00,-53423.00,49293.00,41.00,7204.00,46173.00,22495.00,262051.00,-139185.00
2013:Q2,1038832.00,1164551.00,1054961.00,291735.00,130242.00,616848.00,16136.00,0.00,109590.00,500333.00,-248.00,13275.00,10711.00,24612.00,-10964.00,-1656.00,-172812.00,-7055.00,-14199.00,-32729.00,-4999.00,-113830.00,64611.00,54012.00,-3345.00,13944.00,109366.00,5557.00,135291.00,3038.00,118062.00,-36932.00,43813.00,105877.00,88732.00,390743.00,0.00,0.00,0.00,-70418.00,7160.00,-104780.00,336.00,-15362.00,42228.00,132839.00,42763.00,35693.00,11090.00,43293.00,-92790.00,64988.00,183.00,-11491.00,43652.00,56640.00,267140.00,-125718.00
2013:Q3,977003.00,831890.00,1094856.00,292734.00,137178.00,633568.00,31377.00,0.00,-262967.00,440668.00,-1042.00,-136.00,-8482.00,128898.00,70319.00,4286.00,-45755.00,-4819.00,-24533.00,22606.00,-22304.00,-16705.00,38257.00,-95.00,214.00,38138.00,-122854.00,10763.00,63467.00,5172.00,123689.00,10350.00,44057.00,73642.00,46036.00,703634.00,0.00,0.00,-350.00,144968.00,23922.00,52070.00,136.00,-37685.00,106525.00,182423.00,44957.00,2120.00,64333.00,71013.00,-86014.00,51434.00,-124.00,2413.00,48355.00,55251.00,305278.00,145113.00
2013:Q4,1122336.00,1186050.00,1086244.00,294703.00,130311.00,632244.00,28986.00,0.00,99806.00,900618.00,-2802.00,9467.00,258791.00,61026.00,64763.00,-3390.00,-141132.00,-2412.00,-69004.00,-5433.00,-24759.00,-39524.00,42381.00,26025.00,838.00,15518.00,52105.00,44185.00,-22340.00,2870.00,132775.00,12888.00,48844.00,48381.00,291806.00,800812.00,0.00,0.00,0.00,564130.00,-26658.00,562324.00,-611.00,-20672.00,49747.00,170913.00,42105.00,43717.00,24423.00,60668.00,-120686.00,26733.00,130.00,-4030.00,48591.00,42010.00,73021.00,-63714.00
2014:Q1,963033.00,889588.00,1068422.00,295566.00,137689.00,626303.00,8844.00,20.00,-178834.00,550924.00,-1007.00,-10206.00,-6799.00,179188.00,-75935.00,4578.00,-36268.00,3494.00,-79096.00,48554.00,-1996.00,-7224.00,102811.00,53219.00,10340.00,39252.00,-84182.00,120593.00,69034.00,5863.00,75295.00,41127.00,10898.00,50354.00,105580.00,729758.00,0.00,0.00,0.00,346169.00,35643.00,249908.00,-484.00,-11864.00,72966.00,73877.00,42292.00,14301.00,10510.00,6774.00,-125459.00,44452.00,-20.00,6876.00,9926.00,-95298.00,469235.00,73444.00
2014:Q2,1084705.00,991835.00,1110054.00,303306.00,136810.00,653706.00,16233.00,0.00,-118219.00,521793.00,757.00,9910.00,81513.00,21238.00,-31887.00,5237.00,-49774.00,-6053.00,-106918.00,378.00,-4586.00,67405.00,17865.00,-3123.00,6114.00,14874.00,111720.00,64704.00,79467.00,8207.00,71223.00,-30907.00,4718.00,76437.00,81366.00,640011.00,0.00,0.00,0.00,18364.00,5624.00,-43582.00,32.00,-4479.00,60769.00,262870.00,104291.00,42828.00,48137.00,67614.00,-68268.00,63014.00,138.00,-3822.00,5048.00,72290.00,290377.00,92870.00
2014:Q3,1109395.00,849787.00,1148921.00,307834.00,145033.00,676995.00,19060.00,0.00,-299134.00,478393.00,-1015.00,-3725.00,31796.00,38654.00,34944.00,6990.00,-7824.00,-2399.00,-53924.00,51258.00,-41245.00,38486.00,67378.00,26727.00,561.00,40090.00,-15639.00,11187.00,7535.00,9591.00,74022.00,-5286.00,6219.00,94875.00,128690.00,777527.00,0.00,0.00,-250.00,265580.00,21282.00,230442.00,-178.00,-34606.00,48640.00,250698.00,38355.00,57650.00,75853.00,78840.00,-108574.00,30378.00,306.00,8560.00,4496.00,102514.00,223818.00,259609.00
2014:Q4,1194406.00,1281628.00,1146548.00,311766.00,148657.00,664813.00,21313.00,0.00,135080.00,1049756.00,-2539.00,-11207.00,178085.00,206038.00,55212.00,1896.00,57576.00,1236.00,51762.00,-17898.00,-20704.00,43180.00,-6525.00,-22989.00,3256.00,13208.00,159220.00,61201.00,-49645.00,13335.00,90523.00,-5708.00,6121.00,71470.00,224704.00,914675.00,0.00,0.00,0.00,371155.00,-25097.00,299272.00,517.00,8986.00,87477.00,218713.00,93131.00,-8812.00,65830.00,68564.00,-89902.00,47149.00,346.00,-9262.00,6439.00,75149.00,294889.00,-87223.00
